21:14:35     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
21:29:30     all    9.95    0.08    4.01    0.92    0.00    0.00    0.00    0.00    0.00   85.03
21:29:31     all    7.60    0.00    1.17    1.17    0.00    0.00    0.00    0.00    0.00   90.07
21:29:32     all   10.64    0.25    4.44    0.17    0.00    0.00    0.00    0.00    0.00   84.51
21:29:33     all   10.45    0.00    3.68    0.84    0.00    0.00    0.00    0.00    0.00   85.03
21:29:34     all    9.84    0.08    2.50    0.00    0.00    0.00    0.00    0.00    0.00   87.57
21:29:35     all    9.36    0.00    3.68    0.00    0.00    0.00    0.00    0.00    0.00   86.97
21:29:36     all    9.45    0.00    3.93    0.00    0.00    0.00    0.00    0.00    0.00   86.62
21:29:37     all    8.01    0.00    2.00    0.17    0.00    0.00    0.00    0.00    0.00   89.82
21:29:38     all    7.93    0.00    0.92    0.00    0.00    0.00    0.00    0.00    0.00   91.15
21:29:39     all    7.17    0.00    0.92    0.08    0.00    0.00    0.00    0.00    0.00   91.83
21:29:40     all    7.44    0.00    0.67    0.00    0.00    0.00    0.00    0.00    0.00   91.90
21:29:41     all    6.93    0.00    0.84    0.58    0.00    0.00    0.00    0.00    0.00   91.65
21:29:42     all    7.02    0.00    0.75    0.50    0.00    0.00    0.00    0.00    0.00   91.72
21:29:43     all    7.76    0.00    1.00    0.17    0.00    0.00    0.00    0.00    0.00   91.08
21:29:44     all    8.27    0.00    0.84    0.67    0.00    0.00    0.00    0.00    0.00   90.23
21:29:45     all    9.12    0.00    1.26    0.00    0.00    0.00    0.00    0.00    0.00   89.62
21:29:46     all    8.67    0.00    1.08    0.00    0.00    0.00    0.00    0.00    0.00   90.24
21:29:47     all    8.02    0.00    0.92    0.08    0.00    0.08    0.00    0.00    0.00   90.89
21:29:48     all    8.01    0.00    0.83    0.00    0.00    0.00    0.00    0.00    0.00   91.16
21:29:49     all    7.95    0.00    0.75    0.00    0.00    0.00    0.00    0.00    0.00   91.30
21:29:50     all    8.01    0.00    1.00    0.17    0.00    0.00    0.00    0.00    0.00   90.82
21:29:51     all    8.27    0.00    0.84    0.50    0.00    0.00    0.00    0.00    0.00   90.39
21:29:52     all    7.78    0.00    0.84    0.00    0.00    0.00    0.00    0.00    0.00   91.39
21:29:53     all    7.51    0.00    0.92    0.00    0.00    0.00    0.00    0.00    0.00   91.58
21:29:54     all    7.09    0.00    0.92    0.00    0.00    0.00    0.00    0.00    0.00   91.99
21:29:55     all    7.92    0.00    1.08    0.75    0.00    0.00    0.00    0.00    0.00   90.25
21:29:56     all    8.60    0.00    2.00    0.00    0.00    0.00    0.00    0.00    0.00   89.40
21:29:57     all    7.99    0.00    1.08    0.00    0.00    0.00    0.00    0.00    0.00   90.93
21:29:58     all    9.05    0.00    1.16    0.00    0.00    0.00    0.00    0.00    0.00   89.79
21:29:59     all    9.17    0.00    1.08    0.00    0.00    0.00    0.00    0.00    0.00   89.74
21:30:00     all    8.07    0.00    0.92    0.00    0.00    0.00    0.00    0.00    0.00   91.01
21:30:01     all    7.35    0.00    0.83    0.25    0.00    0.00    0.00    0.00    0.00   91.57
21:30:02     all    7.89    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   91.11
21:30:03     all    8.00    0.00    1.17    0.00    0.00    0.00    0.00    0.00    0.00   90.83
21:30:04     all    9.07    0.00    1.66    0.00    0.00    0.00    0.00    0.00    0.00   89.27
21:30:05     all    7.35    0.00    0.92    0.00    0.00    0.00    0.00    0.00    0.00   91.74
21:30:06     all    8.56    0.00    0.91    0.00    0.00    0.00    0.00    0.00    0.00   90.52
21:30:07     all    7.76    0.00    0.92    0.17    0.00    0.00    0.00    0.00    0.00   91.15
21:30:08     all    7.09    0.00    0.83    0.00    0.00    0.08    0.00    0.00    0.00   91.99
21:30:09     all    7.01    0.00    0.75    0.00    0.00    0.00    0.00    0.00    0.00   92.24
21:30:10     all    7.67    0.00    0.92    0.00    0.00    0.00    0.00    0.00    0.00   91.41
21:30:11     all    7.18    0.00    0.75    0.00    0.00    0.00    0.00    0.00    0.00   92.07
21:30:12     all    7.00    0.00    0.92    0.25    0.00    0.00    0.00    0.00    0.00   91.83
21:30:13     all    7.10    0.00    0.83    0.00    0.00    0.00    0.00    0.00    0.00   92.07
